doc_id	token	lemma	upos
usher	however	however	ADV
usher	,	,	PUNCT
usher	that	that	SCONJ
usher	his	he	PRON
usher	very	very	ADV
usher	ancient	ancient	ADJ
usher	family	family	NOUN
usher	had	have	AUX
usher	been	be	AUX
usher	noted	not	VERB
usher	,	,	PUNCT
usher	time	time	NOUN
usher	out	out	ADP
usher	of	of	ADP
usher	mind	mind	NOUN
usher	,	,	PUNCT
usher	for	for	ADP
usher	a	a	DET
usher	peculiar	peculiar	ADJ
usher	sensibility	sensibility	NOUN
usher	of	of	ADP
usher	temperament	temperament	NOUN
usher	,	,	PUNCT
usher	displaying	display	VERB
usher	itself	itself	PRON
usher	,	,	PUNCT
usher	through	through	ADP
usher	long	long	ADJ
usher	ages	age	NOUN
usher	,	,	PUNCT
usher	in	in	ADP
usher	many	many	ADJ
usher	works	work	NOUN
usher	of	of	ADP
usher	exalted	exalted	VERB
usher	art	art	NOUN
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	manifested	manifest	VERB
usher	,	,	PUNCT
usher	of	of	ADP
usher	late	late	ADJ
usher	,	,	PUNCT
usher	in	in	ADP
usher	repeated	repeat	VERB
usher	deeds	deed	NOUN
usher	of	of	ADP
usher	munificent	munificent	ADJ
usher	yet	yet	CCONJ
usher	unobtrusive	unobtrusive	ADJ
usher	charity	charity	NOUN
usher	,	,	PUNCT
usher	as	as	ADV
usher	well	well	ADV
usher	as	as	ADP
usher	in	in	ADP
usher	a	a	DET
usher	passionate	passionate	ADJ
usher	devotion	devotion	NOUN
usher	to	to	ADP
usher	the	the	DET
usher	intricacies	intricacy	NOUN
usher	,	,	PUNCT
usher	perhaps	perhaps	ADV
usher	even	even	ADV
usher	more	more	ADV
usher	than	than	ADP
usher	to	to	ADP
usher	the	the	DET
usher	orthodox	orthodox	NOUN
usher	and	and	CCONJ
usher	easily	easily	ADV
usher	recognisable	recognisable	ADJ
usher	beauties	beautie	NOUN
usher	,	,	PUNCT
usher	of	of	ADP
usher	musical	musical	ADJ
usher	science	science	NOUN
usher	.	.	PUNCT
usher	I	I	PRON
usher	had	have	AUX
usher	learned	learn	VERB
usher	,	,	PUNCT
usher	too	too	ADV
usher	,	,	PUNCT
usher	the	the	DET
usher	very	very	ADV
usher	remarkable	remarkable	ADJ
usher	fact	fact	NOUN
usher	,	,	PUNCT
usher	that	that	SCONJ
usher	the	the	DET
usher	stem	stem	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	Usher	Usher	PROPN
usher	race	race	NOUN
usher	,	,	PUNCT
usher	all	all	DET
usher	time-honored	time-honored	ADJ
usher	as	as	SCONJ
usher	it	it	PRON
usher	was	be	AUX
usher	,	,	PUNCT
usher	had	have	AUX
usher	put	put	VERB
