doc_id	token	lemma	upos
emma	footing	footing	NOUN
emma	and	and	CCONJ
emma	perfect	perfect	ADJ
emma	unreserve	unreserve	NOUN
emma	which	which	PRON
emma	had	have	AUX
emma	soon	soon	ADV
emma	followed	follow	VERB
emma	Isabella	Isabella	PROPN
emma	's	's	PART
emma	marriage	marriage	NOUN
emma	,	,	PUNCT
emma	on	on	ADP
emma	their	they	PRON
emma	being	be	AUX
emma	left	leave	VERB
emma	to	to	ADP
emma	each	each	DET
emma	other	other	ADJ
emma	,	,	PUNCT
emma	was	be	AUX
emma	yet	yet	ADV
emma	a	a	DET
emma	dearer	dearer	NOUN
emma	,	,	PUNCT
emma	tenderer	tenderer	NOUN
emma	recollection	recollection	NOUN
emma	.	.	PUNCT
emma	She	she	PRON
emma	had	have	AUX
emma	been	be	AUX
emma	a	a	DET
emma	friend	friend	NOUN
emma	and	and	CCONJ
emma	companion	companion	NOUN
emma	such	such	ADJ
emma	as	as	ADP
emma	few	few	ADJ
emma	possessed	possess	VERB
emma	:	:	PUNCT
emma	intelligent	intelligent	ADJ
emma	,	,	PUNCT
emma	well-informed	well-informed	ADJ
emma	,	,	PUNCT
emma	useful	useful	ADJ
emma	,	,	PUNCT
emma	gentle	gentle	ADJ
emma	,	,	PUNCT
emma	knowing	knowe	VERB
emma	all	all	DET
emma	the	the	DET
emma	ways	way	NOUN
emma	of	of	ADP
emma	the	the	DET
emma	family	family	NOUN
emma	,	,	PUNCT
emma	interested	interested	ADJ
emma	in	in	ADP
emma	all	all	DET
emma	its	its	PRON
emma	concerns	concern	NOUN
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	peculiarly	peculiarly	ADV
emma	interested	interested	ADJ
emma	in	in	ADP
emma	herself	herself	PRON
emma	,	,	PUNCT
emma	in	in	ADP
emma	every	every	DET
emma	pleasure	pleasure	NOUN
emma	,	,	PUNCT
emma	every	every	DET
emma	scheme	scheme	NOUN
emma	of	of	ADP
emma	hers	hers	NOUN
emma	--	--	PUNCT
emma	one	one	NUM
emma	to	to	ADP
emma	whom	whom	PRON
emma	she	she	PRON
emma	could	could	AUX
emma	speak	speak	VERB
emma	every	every	DET
emma	thought	thought	NOUN
emma	as	as	SCONJ
emma	it	it	PRON
emma	arose	arise	VERB
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	who	who	PRON
emma	had	have	VERB
emma	such	such	DET
emma	an	a	DET
emma	affection	affection	NOUN
emma	for	for	ADP
emma	her	she	PRON
emma	as	as	SCONJ
emma	could	could	AUX
emma	never	never	ADV
emma	find	find	VERB
emma	fault	fault	NOUN
emma	.	.	PUNCT
emma	How	how	ADV
emma	was	be	AUX
emma	she	she	PRON
emma	to	to	PART
emma	bear	bear	VERB
emma	the	the	DET
emma	change	change	NOUN
emma	?	?	PUNCT
emma	--	--	PUNCT
emma	It	it	PRON
emma	was	be	AUX
emma	true	true	ADJ
emma	that	that	SCONJ
emma	her	she	PRON
emma	friend	friend	NOUN
emma	was	be	AUX
emma	going	go	VERB
emma	only	only	ADV
emma	half	half	DET
emma	a	a	DET
emma	mile	mile	NOUN
emma	from	from	ADP
emma	them	they	PRON
emma	;	;	PUNCT
emma	but	but	CCONJ
emma	Emma	Emma	PROPN
emma	was	be	AUX
emma	aware	aware	ADJ
emma	that	that	SCONJ
emma	great	great	ADJ
emma	must	must	AUX
emma	be	be	AUX
emma	the	the	DET
emma	difference	difference	NOUN
emma	between	between	ADP
emma	a	a	DET
emma	Mrs	Mr	PROPN
emma	.	.	PUNCT
emma	Weston	Weston	PROPN
emma	,	,	PUNCT
emma	only	only	ADV
emma	half	half	DET
emma	a	a	DET
emma	mile	mile	NOUN
emma	from	from	ADP
emma	them	they	PRON
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	a	a	DET
emma	Miss	miss	PROPN
emma	Taylor	Taylor	PROPN
emma	in	in	ADP
emma	the	the	DET
emma	house	house	NOUN
emma	;	;	PUNCT
emma	and	and	CCONJ
emma	with	with	ADP
emma	all	all	DET
emma	her	she	PRON
emma	advantages	advantage	NOUN
emma	,	,	PUNCT
emma	natural	natural	ADJ
emma	and	and	CCONJ
emma	domestic	domestic	ADJ
emma	,	,	PUNCT
emma	she	she	PRON
emma	was	be	AUX
emma	now	now	ADV
emma	in	in	ADP
emma	great	great	ADJ
emma	danger	danger	NOUN
emma	of	of	SCONJ
emma	suffering	suffering	VERB
emma	from	from	ADP
emma	intellectual	intellectual	ADJ
emma	solitude	solitude	NOUN
emma	.	.	PUNCT
emma	She	she	PRON
emma	dearly	dearly	ADV
emma	loved	love	VERB
emma	her	she	PRON
emma	father	father	NOUN
emma	,	,	PUNCT
emma	but	but	CCONJ
emma	he	he	PRON
emma	was	be	AUX
emma	no	no	DET
emma	companion	companion	NOUN
emma	for	for	ADP
emma	her	she	PRON
emma	.	.	PUNCT
emma	He	he	PRON
emma	could	could	AUX
emma	not	not	PART
emma	meet	meet	VERB
emma	her	she	PRON
emma	in	in	ADP
emma	conversation	conversation	NOUN
emma	,	,	PUNCT
emma	rational	rational	ADJ
emma	or	or	CCONJ
emma	playful	playful	ADJ
emma	.	.	PUNCT
emma	The	the	DET
emma	evil	evil	NOUN
emma	of	of	ADP
emma	the	the	DET
emma	actual	actual	ADJ
emma	disparity	disparity	NOUN
emma	in	in	ADP
emma	their	they	PRON
emma	ages	age	NOUN
emma	(	(	PUNCT
emma	and	and	CCONJ
emma	Mr	Mr	PROPN
emma	.	.	PUNCT
emma	Woodhouse	Woodhouse	NOUN
emma	had	have	AUX
emma	not	not	PART
emma	married	marry	VERB
emma	early	early	ADV
emma	)	)	PUNCT
emma	was	be	AUX
emma	much	much	ADV
emma	increased	increase	VERB
emma	by	by	ADP
emma	his	he	PRON
emma	constitution	constitution	NOUN
emma	and	and	CCONJ
emma	habits	habit	NOUN
emma	;	;	PUNCT
emma	for	for	SCONJ
emma	having	have	AUX
emma	been	be	AUX
emma	a	a	DET
emma	valetudinarian	valetudinarian	NOUN
emma	all	all	DET
emma	his	he	PRON
emma	life	life	NOUN
emma	,	,	PUNCT
emma	without	without	ADP
emma	activity	activity	NOUN
emma	of	of	ADP
emma	mind	mind	NOUN
emma	or	or	CCONJ
emma	body	body	NOUN
emma	,	,	PUNCT
emma	he	he	PRON
emma	was	be	AUX
emma	a	a	DET
emma	much	much	ADJ
emma	older	older	ADJ
emma	man	man	NOUN
emma	in	in	ADP
emma	ways	way	NOUN
emma	than	than	ADP
emma	in	in	ADP
emma	years	year	NOUN
emma	;	;	PUNCT
emma	and	and	CCONJ
emma	though	though	ADV
emma	everywhere	everywhere	ADV
emma	beloved	belove	VERB
emma	for	for	ADP
emma	the	the	DET
emma	friendliness	friendliness	NOUN
emma	of	of	ADP
emma	his	he	PRON
emma	heart	heart	NOUN
emma	and	and	CCONJ
emma	his	he	PRON
emma	amiable	amiable	ADJ
emma	temper	temper	NOUN
emma	,	,	PUNCT
emma	his	he	PRON
emma	talents	talents	NOUN
emma	could	could	AUX
emma	not	not	PART
emma	have	have	AUX
emma	recommended	recommend	VERB
emma	him	he	PRON
emma	at	at	ADP
emma	any	any	DET
emma	time	time	NOUN
emma	.	.	PUNCT
emma	Her	she	PRON
emma	sister	sister	NOUN
emma	,	,	PUNCT
emma	though	though	ADV
emma	comparatively	comparatively	ADV
emma	but	but	CCONJ
emma	little	little	ADJ
emma	removed	remove	VERB
emma	by	by	ADP
emma	matrimony	matrimony	NOUN
emma	,	,	PUNCT
emma	being	be	AUX
emma	settled	settle	VERB
emma	in	in	ADP
emma	London	London	PROPN
emma	,	,	PUNCT
emma	only	only	ADV
emma	sixteen	sixteen	NUM
emma	miles	mile	NOUN
emma	off	off	ADV
emma	,	,	PUNCT
emma	was	be	AUX
emma	much	much	ADJ
emma	beyond	beyond	ADP
emma	her	she	PRON
emma	daily	daily	ADJ
emma	reach	reach	NOUN
emma	;	;	PUNCT
emma	and	and	CCONJ
emma	many	many	DET
emma	a	a	DET
emma	long	long	ADJ
emma	October	October	PROPN
emma	and	and	CCONJ
emma	November	November	PROPN
emma	evening	evening	NOUN
emma	must	must	AUX
emma	be	be	AUX
emma	struggled	struggle	VERB
emma	through	through	ADP
emma	at	at	ADP
emma	Hartfield	Hartfield	PROPN
emma	,	,	PUNCT
emma	before	before	SCONJ
emma	Christmas	Christmas	PROPN
emma	brought	bring	VERB
emma	the	the	DET
emma	next	next	ADJ
emma	visit	visit	NOUN
emma	from	from	ADP
emma	Isabella	Isabella	PROPN
emma	and	and	CCONJ
emma	her	she	PRON
emma	husband	husband	NOUN
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	their	they	PRON
emma	little	little	ADJ
emma	children	child	NOUN
emma	,	,	PUNCT
